"","study_id","vector_id","vector_id_new","year","month","season","genus","species","sample_size","country","location_name","full_location_name","topography","ecoregion","gps_latitude","gps_longitude"
"714",412,852,"vec_852","1993","All_months","Both","Mansonia","uniformis",925,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"715",412,853,"vec_853","1994","All_months","Both","Aedes","dalzieli",24,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"716",412,854,"vec_854","1994","All_months","Both","Aedes","fowleri",9,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"717",412,855,"vec_855","1994","All_months","Both","Aedes","ochraceus",1069,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"718",412,856,"vec_856","1994","All_months","Both","Aedes","vexans",6971,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"719",412,857,"vec_857","1994","All_months","Both","Aedes","vittatus",0,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"720",412,858,"vec_858","1994","All_months","Both","Aedes","furcifer",129,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"721",412,859,"vec_859","1994","All_months","Both","Aedes","sudanensis",66,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"722",412,860,"vec_860","1994","All_months","Both","Aedes","aegypti",1,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"723",412,861,"vec_861","1994","All_months","Both","Aedes","luteocephalus",10,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"724",412,862,"vec_862","1994","All_months","Both","Aedes","metallicus",93,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"725",412,863,"vec_863","1994","All_months","Both","Aedes","unilineatus",43,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"726",412,864,"vec_864","1994","All_months","Both","Aedes","antennatus",298,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"727",412,865,"vec_865","1994","All_months","Both","Culex","neavei",950,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"728",412,866,"vec_866","1994","All_months","Both","Culex","perfuscus",59,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"729",412,867,"vec_867","1994","All_months","Both","Culex","poicilipes",7014,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"730",412,868,"vec_868","1994","All_months","Both","Culex","quinquefasciatus",0,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"731",412,869,"vec_869","1994","All_months","Both","Culex","tritaeniorhynchus",360,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"732",412,870,"vec_870","1994","All_months","Both","Mansonia","africana",5650,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"733",412,871,"vec_871","1994","All_months","Both","Mansonia","uniformis",140,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"734",412,872,"vec_872","1995","All_months","Both","Aedes","dalzieli",29,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"735",412,873,"vec_873","1995","All_months","Both","Aedes","fowleri",10,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"736",412,874,"vec_874","1995","All_months","Both","Aedes","ochraceus",302,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"737",412,875,"vec_875","1995","All_months","Both","Aedes","vexans",14953,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"738",412,876,"vec_876","1995","All_months","Both","Aedes","vittatus",0,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"739",412,877,"vec_877","1995","All_months","Both","Aedes","furcifer",82,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"740",412,878,"vec_878","1995","All_months","Both","Aedes","sudanensis",307,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"741",412,879,"vec_879","1995","All_months","Both","Aedes","aegypti",3,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"742",412,880,"vec_880","1995","All_months","Both","Aedes","luteocephalus",6,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"743",412,881,"vec_881","1995","All_months","Both","Aedes","metallicus",22,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"744",412,882,"vec_882","1995","All_months","Both","Aedes","unilineatus",16,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"745",412,883,"vec_883","1995","All_months","Both","Aedes","antennatus",1085,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"746",412,884,"vec_884","1995","All_months","Both","Culex","neavei",1409,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"747",412,885,"vec_885","1995","All_months","Both","Culex","perfuscus",140,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"748",412,886,"vec_886","1995","All_months","Both","Culex","poicilipes",6737,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"749",412,887,"vec_887","1995","All_months","Both","Culex","quinquefasciatus",0,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"750",412,888,"vec_888","1995","All_months","Both","Culex","tritaeniorhynchus",1572,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"751",412,889,"vec_889","1995","All_months","Both","Mansonia","africana",474,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"752",412,890,"vec_890","1995","All_months","Both","Mansonia","uniformis",3026,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"753",414,891,"vec_891","2002","August","Rainy","Aedes","vexans",13424,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"754",414,892,"vec_892","2002","September","Rainy","Aedes","vexans",8723,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"755",414,893,"vec_893","2002","October","Rainy","Aedes","vexans",29347,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"756",414,894,"vec_894","2003","July","Rainy","Aedes","vexans",781,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"757",414,895,"vec_895","2002","November","Dry","Culex","poicilipes",16934,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"758",415,896,"vec_896","1987","May","Dry","Hyalomma","truncatum",1,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"759",415,897,"vec_897","1987","May","Dry","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"760",415,898,"vec_898","1987","June","Rainy","Hyalomma","truncatum",4,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"761",415,899,"vec_899","1987","June","Rainy","Rhipicephalus","guilhoni",1,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"762",415,900,"vec_900","1987","July","Rainy","Rhipicephalus","sulcatus",1,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"763",415,901,"vec_901","1987","July","Rainy","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"764",415,902,"vec_902","1987","August","Rainy","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"765",415,903,"vec_903","1987","August","Rainy","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"766",415,904,"vec_904","1987","September","Rainy","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"767",415,905,"vec_905","1987","September","Rainy","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"768",415,906,"vec_906","1987","October","Rainy","Hyalomma","truncatum",1,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"769",415,907,"vec_907","1987","October","Rainy","Rhipicephalus","guilhoni",2,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"770",415,908,"vec_908","1988","February","Dry","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"771",415,909,"vec_909","1988","February","Dry","Rhipicephalus","guilhoni",1,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"772",415,910,"vec_910","1988","March","Dry","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"773",415,911,"vec_911","1988","March","Dry","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"774",415,912,"vec_912","1988","April","Dry","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"775",415,913,"vec_913","1988","April","Dry","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"776",415,914,"vec_914","1988","May","Dry","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"777",415,915,"vec_915","1988","May","Dry","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"778",415,916,"vec_916","1988","June","Rainy","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"779",415,917,"vec_917","1988","June","Rainy","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"780",415,918,"vec_918","1988","July","Rainy","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"781",415,919,"vec_919","1988","July","Rainy","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"782",415,920,"vec_920","1988","August","Rainy","Hyalomma","truncatum",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"783",415,921,"vec_921","1988","August","Rainy","Rhipicephalus","guilhoni",0,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"784",415,922,"vec_922","1987","May","Dry","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"785",415,923,"vec_923","1987","May","Dry","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"786",415,924,"vec_924","1987","June","Rainy","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"787",415,925,"vec_925","1987","June","Rainy","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"788",415,926,"vec_926","1987","July","Rainy","Hyalomma","truncatum",2,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"789",415,927,"vec_927","1987","July","Rainy","Rhipicephalus","sulcatus",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"790",415,928,"vec_928","1987","August","Rainy","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"791",415,929,"vec_929","1987","August","Rainy","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"792",415,930,"vec_930","1987","September","Rainy","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"793",415,931,"vec_931","1987","September","Rainy","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"794",415,932,"vec_932","1987","October","Rainy","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"795",415,933,"vec_933","1987","October","Rainy","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"796",415,934,"vec_934","1987","November","Rainy","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"797",415,935,"vec_935","1987","November","Rainy","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"798",415,936,"vec_936","1987","December","Rainy","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"799",415,937,"vec_937","1987","December","Rainy","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"800",415,938,"vec_938","1988","January","Dry","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"801",415,939,"vec_939","1988","January","Dry","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"802",415,940,"vec_940","1988","February","Dry","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"803",415,941,"vec_941","1988","February","Dry","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"804",415,942,"vec_942","1988","March","Dry","Hyalomma","truncatum",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"805",415,943,"vec_943","1988","March","Dry","Rhipicephalus","guilhoni",0,"Senegal","yonofere","Yonofere, Senegal","","",15.26199062,-14.45623625
"806",416,944,"vec_944","","August_to_october","Rainy","Culex","sp.",22623,"Gambia","walikunda","Walikunda, Gambia","","",13.57306162,-14.92313141
"807",416,945,"vec_945","","August_to_october","Rainy","Mansonia","sp.",138910,"Gambia","walikunda","Walikunda, Gambia","","",13.57306162,-14.92313141
"808",441,946,"vec_946","1989","April","Dry","Hyalomma","truncatum",19,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"809",441,947,"vec_947","1991","July","Rainy","Ambylomma","variegatum",3,"Senegal","nguekhokhe","Nguekhokhe, Senegal","","",14.51820637,-17.0095836
"810",441,948,"vec_948","1991","July","Rainy","Hyalomma","rufipes",20,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"811",441,949,"vec_949","1991","November","Dry","Hyalomma","rufipes",3,"Senegal","nguekhokhe","Nguekhokhe, Senegal","","",14.51820637,-17.0095836
"812",441,950,"vec_950","1991","November","Dry","Ambylomma","variegatum",102,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"813",441,951,"vec_951","1991","November","Dry","Rhipicephalus","guilhoni",12,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"814",441,952,"vec_952","1991","December","Dry","Rhipicephalus","evertesi_evertesi",40,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"815",441,953,"vec_953","1992","January","Dry","Hyalomma","rufipes",19,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"816",441,954,"vec_954","1992","February","Dry","Hyalomma","rufipes",3,"Senegal","nguekhokhe","Nguekhokhe, Senegal","","",14.51820637,-17.0095836
"817",441,955,"vec_955","1992","March","Dry","Hyalomma","rufipes",2,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"818",441,956,"vec_956","1992","June","Rainy","Hyalomma","rufipes",18,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"819",441,957,"vec_957","1992","July","Rainy","Hyalomma","rufipes",43,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"820",484,958,"vec_958","2002","November","Dry","Aedes","aegypti",2,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"821",484,959,"vec_959","2002","November","Dry","Aedes","aegypti",1,"Senegal","gasse","Gasse, Senegal","","",15.34644254,-15.08279769
"822",484,960,"vec_960","2002","November","Dry","Aedes","aegypti",2,"Senegal","diagali","Diagali, Senegal","","",15.27623003,-14.67330165
"823",484,961,"vec_961","2003","January","Dry","Aedes","aegypti",2,"Senegal","gallo","Gallo, Senegal","","",14.6321508,-16.44015462
"824",484,962,"vec_962","2003","January","Dry","Aedes","aegypti",2,"Senegal","ndione","Ndione, Senegal","","",14.61379833,-16.41337456
"825",484,963,"vec_963","2003","January","Dry","Aedes","aegypti",1,"Senegal","kholdabetch","Kholdabetch, Senegal","","",14.64183742,-16.43455588
"826",484,964,"vec_964","2003","January","Dry","Aedes","aegypti",1,"Senegal","thialy","Thialy, Senegal","","",15.51542706,-13.1091104
"827",484,965,"vec_965","2003","January","Dry","Aedes","aegypti",1,"Senegal","ndougoubene","Ndougoubene, Senegal","","",14.140611,-15.578658
"828",484,966,"vec_966","2003","January","Dry","Aedes","aegypti",1,"Senegal","tun_cope","Tun Cope, Senegal","","",NA,NA
"829",484,967,"vec_967","2003","January","Dry","Aedes","aegypti",2,"Senegal","darou_koung_koung","Darou Koung Koung, Senegal","","",14.40940892,-14.8097348
"830",484,968,"vec_968","2003","January","Dry","Aedes","aegypti",2,"Senegal","thiakhathie","Thiakhathie, Senegal","","",14.33443423,-14.60220812
"831",484,969,"vec_969","2003","January","Dry","Aedes","aegypti",2,"Senegal","ribo_kodiole","Ribo Kodiole, Senegal","","",14.39988594,-14.74151029
"832",484,970,"vec_970","2002","November","Dry","Aedes","aegypti",1,"Senegal","darou_wolof","Darou Wolof, Senegal","","",13.99953552,-14.76900446
"833",484,971,"vec_971","2002","November","Dry","Aedes","aegypti",2,"Senegal","fadiga","Fadiga, Senegal","","",12.55,-12.16666667
"834",484,972,"vec_972","2002","November","Dry","Aedes","aegypti",3,"Senegal","pk10","Pk10, Senegal","","",12.61121217,-12.24714562
"835",489,973,"vec_973","2019","All_months","Both","Ornithodoros","sonrai",819,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"836",489,974,"vec_974","2019","All_months","Both","Ornithodoros","sonrai",456,"Senegal","sine_saloum","Sine Saloum, Senegal","","",14.12540593,-16.46663075
"837",493,975,"vec_975","2011","July","Rainy","Ambylomma","variegatum",3,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.92540796,-15.96633858
"838",493,976,"vec_976","2011","July","Rainy","Hyalomma","impeltatum",557,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.92540796,-15.96633858
"839",493,977,"vec_977","2011","July","Rainy","Hyalomma","marginatum_rufipes",131,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.92540796,-15.96633858
"840",493,978,"vec_978","2011","July","Rainy","Rhipicephalus","evertesi_evertesi",477,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.92540796,-15.96633858
"841",493,979,"vec_979","2011","July","Rainy","Rhipicephalus","guilhoni",1,"Senegal","keur_momar_sarr","Keur Momar Sarr, Senegal","","",15.92540796,-15.96633858
"842",499,980,"vec_980","2019","February_to_september","Both","Aedes","aegypti",18895,"Senegal","dakar","Dakar, Senegal","","",14.722969,-17.434227
"843",499,981,"vec_981","2019","February_to_september","Both","Culex","quinquefasciatus",16175,"Senegal","dakar","Dakar, Senegal","","",14.722969,-17.434227
"844",499,982,"vec_982","2019","February_to_september","Both","Culex","tritaeniorhynchus",1,"Senegal","dakar","Dakar, Senegal","","",14.722969,-17.434227
"845",502,983,"vec_983","2009","November","Dry","Aedes","aegypti",1006,"Senegal","dakar","Dakar, Senegal","","",14.71580388,-17.46886942
"846",509,984,"vec_984","1990","October_to_november","Both","Aedes","ochraceus",3,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"847",509,985,"vec_985","1990","October_to_november","Both","Aedes","vexans",245,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"848",509,986,"vec_986","1990","October_to_november","Both","Aedes","sudanensis",5,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"849",509,987,"vec_987","1990","October_to_november","Both","Aedes","antennatus",24,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"850",509,988,"vec_988","1990","October_to_november","Both","Culex","neavei",199,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"851",509,989,"vec_989","1990","October_to_november","Both","Culex","perfuscus",2,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"852",509,990,"vec_990","1990","October_to_november","Both","Culex","poicilipes",21668,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"853",509,991,"vec_991","1990","October_to_november","Both","Culex","tritaeniorhynchus",98,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"854",509,992,"vec_992","1990","October_to_november","Both","Mansonia","africana",225,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"855",509,993,"vec_993","1990","October_to_november","Both","Mansonia","uniformis",192,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"856",534,994,"vec_994","2005","July_to_august","Rainy","Ambylomma","variegatum",50,"Gambia","giboro_kuta","Giboro Kuta, Gambia","","",13.18741149,-16.57235126
"857",534,995,"vec_995","2005","July_to_august","Rainy","Ambylomma","variegatum",53,"Gambia","tumani_tenda","Tumani Tenda, Gambia","","",13.21570534,-16.47530216
"858",534,996,"vec_996","2005","July_to_august","Rainy","Ambylomma","variegatum",50,"Gambia","mandinaba","Mandinaba, Gambia","","",13.27966314,-16.58979097
"859",534,997,"vec_997","2005","July_to_august","Rainy","Ambylomma","variegatum",65,"Gambia","somita","Somita, Gambia","","",13.20639328,-16.30354177
"860",534,998,"vec_998","2005","July_to_august","Rainy","Ambylomma","variegatum",50,"Gambia","keneba","Keneba, Gambia","","",13.33151571,-16.00975723
"861",534,999,"vec_999","2005","July_to_august","Rainy","Ambylomma","variegatum",100,"Gambia","burong","Burong, Gambia","","",13.32697821,-16.17820252
"862",534,1000,"vec_1000","2005","July_to_august","Rainy","Ambylomma","variegatum",60,"Gambia","kolikunda","Kolikunda, Gambia","","",NA,NA
"863",534,1001,"vec_1001","2005","July_to_august","Rainy","Ambylomma","variegatum",53,"Gambia","mbappa_ba","Mbappa Ba, Gambia","","",13.58766108,-15.48180046
"864",534,1002,"vec_1002","2005","July_to_august","Rainy","Ambylomma","variegatum",50,"Gambia","yorro_beri_kunda","Yorro Beri Kunda, Gambia","","",13.49398171,-14.75356213
"865",534,1003,"vec_1003","2005","July_to_august","Rainy","Ambylomma","variegatum",55,"Gambia","sare_sofi","Sare Sofi, Gambia","","",13.41651667,-14.51715057
"866",534,1004,"vec_1004","2005","July_to_august","Rainy","Ambylomma","variegatum",63,"Gambia","mamud_fana","Mamud Fana, Gambia","","",13.59606322,-15.11892918
"867",534,1005,"vec_1005","2005","July_to_august","Rainy","Ambylomma","variegatum",67,"Gambia","jimballa_kerr_malick","Jimballa Kerr Malick, Gambia","","",13.74458235,-15.38646096
"868",534,1006,"vec_1006","2005","July_to_august","Rainy","Ambylomma","variegatum",50,"Gambia","kulkulay","Kulkulay, Gambia","","",NA,NA
"869",534,1007,"vec_1007","2005","July_to_august","Rainy","Ambylomma","variegatum",50,"Gambia","sare_demba_torro","Sare Demba Torro, Gambia","","",13.43338819,-14.31644515
"870",535,1008,"vec_1008","2002_2004","All_months","Both","Ornithodoros","sonrai",3,"Senegal","richard_toll","Richard Toll, Senegal","","",16.45876484,-15.6941775
"871",535,1009,"vec_1009","2002_2004","All_months","Both","Ornithodoros","sonrai",2,"Senegal","gankette","Gankette, Senegal","","",15.98047336,-15.92815427
"872",535,1010,"vec_1010","2002_2004","All_months","Both","Ornithodoros","sonrai",3,"Senegal","kanene_khar","Kanene Khar, Senegal","","",15.50988154,-16.05591097
"873",535,1011,"vec_1011","2002_2004","All_months","Both","Ornithodoros","sonrai",2,"Senegal","darou_mousti","Darou Mousti, Senegal","","",15.04321322,-16.04630879
"874",535,1012,"vec_1012","2002_2004","All_months","Both","Ornithodoros","sonrai",1,"Senegal","colobane","Colobane, Senegal","","",14.64460537,-15.7085448
"875",535,1013,"vec_1013","2002_2004","All_months","Both","Ornithodoros","sonrai",2,"Senegal","bandia","Bandia, Senegal","","",14.58855828,-17.0184477
"876",535,1014,"vec_1014","2002_2004","All_months","Both","Ornithodoros","sonrai",3,"Senegal","ina","Ina, Senegal","","",14.50888594,-16.02047377
"877",535,1015,"vec_1015","2002_2004","All_months","Both","Ornithodoros","sonrai",3,"Senegal","ngor","Ngor, Senegal","","",14.74419018,-17.51204232
"878",535,1016,"vec_1016","2002_2004","All_months","Both","Ornithodoros","sonrai",2,"Senegal","dielmon","Dielmon, Senegal","","",13.72487999,-16.41310563
"879",535,1017,"vec_1017","2002_2004","All_months","Both","Ornithodoros","sonrai",2,"Senegal","kenieba","Kenieba, Senegal","","",14.08678238,-12.05699081
"880",538,1018,"vec_1018","2005","","Dry","Aedes","aegypti",397,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"881",538,1019,"vec_1019","2005","","Rainy","Aedes","aegypti",351,"Senegal","niakhar","Niakhar, Senegal","","",14.4763554,-16.40172061
"882",540,1020,"vec_1020","2003_2004","July_to_october","Rainy","Aedes","vexans",140,"Senegal","ngao","Ngao, Senegal","","",15.24083333,-14.85222222
"883",540,1021,"vec_1021","2003_2004","July_to_october","Rainy","Aedes","vexans",101,"Senegal","kangaledji","Kangaledji, Senegal","","",15.27138889,-14.84305556
"884",541,1022,"vec_1022","1975","February_to_july","Both","Culex","neavei",1,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"885",541,1023,"vec_1023","1975","February_to_july","Both","Culex","poicilipes",1,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"886",541,1024,"vec_1024","1975","February_to_july","Both","Mansonia","uniformis",1,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"887",541,1025,"vec_1025","1975","February_to_july","Both","Mansonia","africana",1,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"888",541,1026,"vec_1026","1975","February_to_july","Both","Culex","antennatus",1,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"889",584,1027,"vec_1027","1994_1995","All_months","Both","Boophilus","sp.",10472,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"890",584,1028,"vec_1028","1994_1995","All_months","Both","Hyalomma","sp.",5606,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"891",584,1029,"vec_1029","1994_1995","All_months","Both","Rhipicephalus","senegalensis",3299,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"892",584,1030,"vec_1030","1994_1995","All_months","Both","Ambylomma","variegatum",1697,"Gambia","bansang","Bansang, Gambia","","",13.43470617,-14.6571594
"893",603,1031,"vec_1031","2005","","Rainy","Aedes","dalzieli",207,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"894",603,1032,"vec_1032","2005","","Rainy","Aedes","fowleri",69,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"895",603,1033,"vec_1033","2005","","Rainy","Aedes","ochraceus",1488,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"896",603,1034,"vec_1034","2005","","Rainy","Aedes","vexans",1934,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"897",603,1035,"vec_1035","2005","","Rainy","Aedes","furcifer",4,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
"898",603,1036,"vec_1036","2005","","Rainy","Aedes","sudanensis",518,"Senegal","barkedji","Barkedji, Senegal","","",15.27769563,-14.8675598
