"","study_id","pathogen_id","pathogen_id_new","year","month","season","pathogen_tested","population_tested","sample_size","num_pos_pcr","num_pos_ser","num_pos_other","test_other","country","location_name","full_location_name","topography","ecoregion","gps_latitude","gps_longitude"
"346",123,346,"path_346","2020","August","Rainy","Yellow_fever","Vector",97,NA,0,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"347",123,347,"path_347","2020","August","Rainy","Yellow_fever","Vector",9,NA,0,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"348",123,348,"path_348","2020","August","Rainy","Yellow_fever","Vector",108,NA,6,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"349",123,349,"path_349","2020","August","Rainy","Yellow_fever","Vector",58,NA,3,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"350",123,350,"path_350","2020","August","Rainy","Yellow_fever","Vector",33,NA,1,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"351",123,351,"path_351","2020","August","Rainy","Yellow_fever","Vector",86,NA,0,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"352",123,352,"path_352","2020","September","Rainy","Yellow_fever","Vector",65,NA,0,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"353",123,353,"path_353","2020","September","Rainy","Yellow_fever","Vector",11,NA,1,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"354",123,354,"path_354","2020","September","Rainy","Yellow_fever","Vector",74,NA,7,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"355",123,355,"path_355","2020","September","Rainy","Yellow_fever","Vector",33,NA,5,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"356",123,356,"path_356","2020","September","Rainy","Yellow_fever","Vector",15,NA,1,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"357",123,357,"path_357","2020","September","Rainy","Yellow_fever","Vector",64,NA,1,NA,"sample size equal number of vector pools","Senegal","kedougou","Kedougou, Senegal",NA,"West_sudanian_savanna",12.56117526,-12.17360425
"358",123,358,"path_358","2020","November","Dry","Yellow_fever","Vector",4,NA,0,NA,"sample size equal number of vector pools","Senegal","kidira","Kidira, Senegal",NA,"West_sudanian_savanna",14.45823297,-12.2113512
"359",123,359,"path_359","2020","November","Dry","Yellow_fever","Vector",0,NA,0,NA,"sample size equal number of vector pools","Senegal","kidira","Kidira, Senegal",NA,"West_sudanian_savanna",14.45823297,-12.2113512
"360",123,360,"path_360","2020","November","Dry","Yellow_fever","Vector",0,NA,0,NA,"sample size equal number of vector pools","Senegal","kidira","Kidira, Senegal",NA,"West_sudanian_savanna",14.45823297,-12.2113512
"361",123,361,"path_361","2020","November","Dry","Yellow_fever","Vector",0,NA,0,NA,"sample size equal number of vector pools","Senegal","kidira","Kidira, Senegal",NA,"West_sudanian_savanna",14.45823297,-12.2113512
"362",123,362,"path_362","2020","November","Dry","Yellow_fever","Vector",0,NA,0,NA,"sample size equal number of vector pools","Senegal","kidira","Kidira, Senegal",NA,"West_sudanian_savanna",14.45823297,-12.2113512
"363",123,363,"path_363","2020","November","Dry","Yellow_fever","Vector",0,NA,0,NA,"sample size equal number of vector pools","Senegal","kidira","Kidira, Senegal",NA,"West_sudanian_savanna",14.45823297,-12.2113512
"364",124,364,"path_364","1996","November","Dry","Yellow_fever","Human",12,NA,9,NA,NA,"Senegal","kaffrine","Kaffrine, Senegal",NA,"West_sudanian_savanna",14.1044778,-15.5504066
"365",124,365,"path_365","1996","November","Dry","Yellow_fever","Human",167,NA,37,NA,NA,"Senegal","dougounbene","Dougounbene, Senegal",NA,"West_sudanian_savanna",14.13147133,-15.58473371
"366",124,366,"path_366","1996","November","Dry","Yellow_fever","Human",78,NA,16,NA,NA,"Senegal","katiawane","Katiawane, Senegal",NA,"West_sudanian_savanna",13.95003164,-15.51663364
"367",124,367,"path_367","1996","November","Dry","Yellow_fever","Human",67,NA,9,NA,NA,"Senegal","lanta","Lanta, Senegal",NA,"West_sudanian_savanna",14.07054282,-15.58844115
"368",124,368,"path_368","1996","November","Dry","Yellow_fever","Human",42,NA,10,NA,NA,"Senegal","mbollop","Mbollop, Senegal",NA,"West_sudanian_savanna",13.93275056,-15.54265993
"369",124,369,"path_369","1996","November","Dry","Yellow_fever","Human",83,NA,19,NA,NA,"Senegal","nianghene","Nianghene, Senegal",NA,"West_sudanian_savanna",13.9668678,-15.60003409
"370",126,370,"path_370","2004","November","Dry","Crimean_congo_haemorrhagic_fever","Human",NA,NA,1,NA,"case_report","Senegal","saly","Saly, Senegal",NA,"Guinean_forest_savanna_mosaic",14.44382957,-16.98926643
"371",127,372,"path_372","2004","November","Dry","Crimean_congo_haemorrhagic_fever","Human",NA,NA,1,NA,"case_report","Senegal","saly","Saly, Senegal",NA,"Guinean_forest_savanna_mosaic",14.44467164,-16.99023965
"372",129,373,"path_373","1965","November","Dry","Yellow_fever","Human",NA,15,NA,NA,"case_report","Senegal","ngoye","Ngoye, Senegal",NA,"West_sudanian_savanna",14.64175597,-16.43463938
"373",129,374,"path_374","1965","November","Dry","Yellow_fever","Human",NA,NA,10,NA,"case_report","Senegal","ngoye","Ngoye, Senegal",NA,"West_sudanian_savanna",14.64204519,-16.43370395
"374",242,375,"path_375","2018_2019","All_months","Both","Avian_influenza","Animal",69,19,NA,NA,NA,"Senegal","dakar","Dakar, Senegal",NA,NA,14.71580388,-17.46886942
"375",242,376,"path_376","2018_2019","All_months","Both","Avian_influenza","Animal",109,41,NA,NA,NA,"Senegal","diourbel","Diourbel, Senegal",NA,NA,14.6556934,-16.23611747
"376",242,377,"path_377","2018_2019","All_months","Both","Avian_influenza","Animal",778,232,NA,NA,NA,"Senegal","fatick","Fatick, Senegal",NA,NA,14.33914787,-16.41120069
"377",242,378,"path_378","2018_2019","All_months","Both","Avian_influenza","Animal",15,3,NA,NA,NA,"Senegal","kaffrine","Kaffrine, Senegal",NA,NA,14.10490712,-15.54905799
"378",242,379,"path_379","2018_2019","All_months","Both","Avian_influenza","Animal",20,2,NA,NA,NA,"Senegal","kaolack","Kaolack, Senegal",NA,NA,14.16574021,-16.07411537
"379",242,380,"path_380","2018_2019","All_months","Both","Avian_influenza","Animal",43,11,NA,NA,NA,"Senegal","louga","Louga, Senegal",NA,NA,15.61445574,-16.22755929
"380",242,381,"path_381","2018_2019","All_months","Both","Avian_influenza","Animal",44,9,NA,NA,NA,"Senegal","saint_louis","Saint Louis, Senegal",NA,NA,16.03253036,-16.48185584
"381",242,382,"path_382","2018_2019","All_months","Both","Avian_influenza","Animal",449,153,NA,NA,NA,"Senegal","thies","Thies, Senegal",NA,NA,14.79143554,-16.93540442
"382",247,383,"path_383","2020","December","Dry","Avian_influenza","Animal",3,3,NA,NA,"isolate","Senegal","thies","Thies, Senegal",NA,NA,14.781388,-17.042222
"383",247,384,"path_384","2021","January","Dry","Avian_influenza","Animal",1,1,NA,NA,"isolate","Senegal","djoudj","Djoudj, Senegal",NA,NA,16.352169,-16.277897
"384",232,385,"path_385","2021","October","Rainy","Avian_influenza","Human",53,34,NA,NA,NA,"Senegal","touba","Touba, Senegal",NA,NA,14.86665102,-15.8981378
"385",352,386,"path_386","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",12,10,NA,NA,NA,"Senegal","gankette","Gankette, Senegal",NA,NA,15.98072222,-15.9285
"386",352,387,"path_387","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",6,1,NA,NA,NA,"Senegal","gankette","Gankette, Senegal",NA,NA,15.98072222,-15.9285
"387",352,388,"path_388","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",3,2,NA,NA,NA,"Senegal","gankette","Gankette, Senegal",NA,NA,15.98072222,-15.9285
"388",352,389,"path_389","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",4,2,NA,NA,NA,"Senegal","gankette","Gankette, Senegal",NA,NA,15.98072222,-15.9285
"389",352,390,"path_390","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",51,10,NA,NA,NA,"Senegal","gankette","Gankette, Senegal",NA,NA,15.98072222,-15.9285
"390",352,391,"path_391","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",1,0,NA,NA,NA,"Senegal","gankette","Gankette, Senegal",NA,NA,15.98072222,-15.9285
"391",352,392,"path_392","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",30,18,NA,NA,NA,"Senegal","loboudou","Loboudou, Senegal",NA,NA,15.95305,-15.919963
"392",352,393,"path_393","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",2,0,NA,NA,NA,"Senegal","loboudou","Loboudou, Senegal",NA,NA,15.95305,-15.919963
"393",352,394,"path_394","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",5,0,NA,NA,NA,"Senegal","loboudou","Loboudou, Senegal",NA,NA,15.95305,-15.919963
"394",352,395,"path_395","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",7,3,NA,NA,NA,"Senegal","loboudou","Loboudou, Senegal",NA,NA,15.95305,-15.919963
"395",352,396,"path_396","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",12,1,NA,NA,NA,"Senegal","loboudou","Loboudou, Senegal",NA,NA,15.95305,-15.919963
"396",352,397,"path_397","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",16,1,NA,NA,NA,"Senegal","loboudou","Loboudou, Senegal",NA,NA,15.95305,-15.919963
"397",352,398,"path_398","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",22,17,NA,NA,NA,"Senegal","ndimb","Ndimb, Senegal",NA,NA,16.049155,-16.002941
"398",352,399,"path_399","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",21,4,NA,NA,NA,"Senegal","ndimb","Ndimb, Senegal",NA,NA,16.049155,-16.002941
"399",352,400,"path_400","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",3,0,NA,NA,NA,"Senegal","ndimb","Ndimb, Senegal",NA,NA,16.049155,-16.002941
"400",352,401,"path_401","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",3,3,NA,NA,NA,"Senegal","ndimb","Ndimb, Senegal",NA,NA,16.049155,-16.002941
"401",352,402,"path_402","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",73,19,NA,NA,NA,"Senegal","ndimb","Ndimb, Senegal",NA,NA,16.049155,-16.002941
"402",352,403,"path_403","2014","June","Rainy","Crimean_congo_haemorrhagic_fever","Animal",12,1,NA,NA,NA,"Senegal","ndimb","Ndimb, Senegal",NA,NA,16.049155,-16.002941
