study_id,reservoir_id,reservoir_id_new,year,month,season,genus,species,common_name,sample_size,country,location_name,full_location_name,topography,ecoregion,gps_latitude,gps_longitude
355,862,res_862,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,863,res_863,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,864,res_864,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,2,Senegal,kedougou,"Kedougou, Senegal",,,,
355,865,res_865,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,127,Senegal,kedougou,"Kedougou, Senegal",,,,
355,866,res_866,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,867,res_867,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,868,res_868,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,869,res_869,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,870,res_870,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,1,Senegal,kedougou,"Kedougou, Senegal",,,,
355,871,res_871,2012_2015,All_months,Both,Rattus,rattus,Black_rat,73,Senegal,kedougou,"Kedougou, Senegal",,,,
355,872,res_872,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,kedougou,"Kedougou, Senegal",,,,
355,873,res_873,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,11,Senegal,kidira,"Kidira, Senegal",,,,
355,874,res_874,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,kidira,"Kidira, Senegal",,,,
355,875,res_875,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,kidira,"Kidira, Senegal",,,,
355,876,res_876,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,12,Senegal,kidira,"Kidira, Senegal",,,,
355,877,res_877,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,kidira,"Kidira, Senegal",,,,
355,878,res_878,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,kidira,"Kidira, Senegal",,,,
355,879,res_879,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,2,Senegal,kidira,"Kidira, Senegal",,,,
355,880,res_880,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,kidira,"Kidira, Senegal",,,,
355,881,res_881,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,kidira,"Kidira, Senegal",,,,
355,882,res_882,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,kidira,"Kidira, Senegal",,,,
355,883,res_883,2012_2015,All_months,Both,Mus,musculus,House_mouse,21,Senegal,kidira,"Kidira, Senegal",,,,
355,884,res_884,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,kidira,"Kidira, Senegal",,,,
355,885,res_885,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,12,Senegal,kidira,"Kidira, Senegal",,,,
355,886,res_886,2012_2015,All_months,Both,Rattus,rattus,Black_rat,3,Senegal,kidira,"Kidira, Senegal",,,,
355,887,res_887,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,kidira,"Kidira, Senegal",,,,
355,888,res_888,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,889,res_889,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,890,res_890,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,891,res_891,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,23,Senegal,kothiary,"Kothiary, Senegal",,,,
355,892,res_892,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,893,res_893,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,894,res_894,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,2,Senegal,kothiary,"Kothiary, Senegal",,,,
355,895,res_895,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,896,res_896,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,897,res_897,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,898,res_898,2012_2015,All_months,Both,Mus,musculus,House_mouse,25,Senegal,kothiary,"Kothiary, Senegal",,,,
355,899,res_899,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,900,res_900,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,901,res_901,2012_2015,All_months,Both,Rattus,rattus,Black_rat,20,Senegal,kothiary,"Kothiary, Senegal",,,,
355,902,res_902,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,kothiary,"Kothiary, Senegal",,,,
355,903,res_903,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,904,res_904,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,905,res_905,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,906,res_906,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,15,Senegal,kounkane,"Kounkane, Senegal",,,,
355,907,res_907,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,908,res_908,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,909,res_909,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,2,Senegal,kounkane,"Kounkane, Senegal",,,,
355,910,res_910,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,911,res_911,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,912,res_912,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,913,res_913,2012_2015,All_months,Both,Mus,musculus,House_mouse,11,Senegal,kounkane,"Kounkane, Senegal",,,,
355,914,res_914,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,915,res_915,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,2,Senegal,kounkane,"Kounkane, Senegal",,,,
355,916,res_916,2012_2015,All_months,Both,Rattus,rattus,Black_rat,10,Senegal,kounkane,"Kounkane, Senegal",,,,
355,917,res_917,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,kounkane,"Kounkane, Senegal",,,,
355,918,res_918,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,11,Senegal,koussane,"Koussane, Senegal",,,,
355,919,res_919,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,koussane,"Koussane, Senegal",,,,
355,920,res_920,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,koussane,"Koussane, Senegal",,,,
355,921,res_921,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,8,Senegal,koussane,"Koussane, Senegal",,,,
355,922,res_922,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,koussane,"Koussane, Senegal",,,,
355,923,res_923,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,koussane,"Koussane, Senegal",,,,
355,924,res_924,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,3,Senegal,koussane,"Koussane, Senegal",,,,
355,925,res_925,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,koussane,"Koussane, Senegal",,,,
355,926,res_926,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,koussane,"Koussane, Senegal",,,,
355,927,res_927,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,koussane,"Koussane, Senegal",,,,
355,928,res_928,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,koussane,"Koussane, Senegal",,,,
355,929,res_929,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,koussane,"Koussane, Senegal",,,,
355,930,res_930,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,15,Senegal,koussane,"Koussane, Senegal",,,,
355,931,res_931,2012_2015,All_months,Both,Rattus,rattus,Black_rat,0,Senegal,koussane,"Koussane, Senegal",,,,
355,932,res_932,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,koussane,"Koussane, Senegal",,,,
355,933,res_933,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,mako,"Mako, Senegal",,,,
355,934,res_934,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,mako,"Mako, Senegal",,,,
355,935,res_935,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,mako,"Mako, Senegal",,,,
355,936,res_936,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,0,Senegal,mako,"Mako, Senegal",,,,
355,937,res_937,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,mako,"Mako, Senegal",,,,
355,938,res_938,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,mako,"Mako, Senegal",,,,
355,939,res_939,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,0,Senegal,mako,"Mako, Senegal",,,,
355,940,res_940,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,48,Senegal,mako,"Mako, Senegal",,,,
355,941,res_941,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,mako,"Mako, Senegal",,,,
355,942,res_942,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,mako,"Mako, Senegal",,,,
355,943,res_943,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,mako,"Mako, Senegal",,,,
355,944,res_944,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,mako,"Mako, Senegal",,,,
355,945,res_945,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,4,Senegal,mako,"Mako, Senegal",,,,
355,946,res_946,2012_2015,All_months,Both,Rattus,rattus,Black_rat,0,Senegal,mako,"Mako, Senegal",,,,
355,947,res_947,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,mako,"Mako, Senegal",,,,
355,948,res_948,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,949,res_949,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,950,res_950,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,951,res_951,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,7,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,952,res_952,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,953,res_953,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,954,res_954,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,3,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,955,res_955,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,956,res_956,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,957,res_957,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,958,res_958,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,959,res_959,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,960,res_960,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,2,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,961,res_961,2012_2015,All_months,Both,Rattus,rattus,Black_rat,29,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,962,res_962,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,marsassoum,"Marsassoum, Senegal",,,,
355,963,res_963,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,9,Senegal,mereto,"Mereto, Senegal",,,,
355,964,res_964,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,mereto,"Mereto, Senegal",,,,
355,965,res_965,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,mereto,"Mereto, Senegal",,,,
355,966,res_966,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,36,Senegal,mereto,"Mereto, Senegal",,,,
355,967,res_967,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,mereto,"Mereto, Senegal",,,,
355,968,res_968,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,mereto,"Mereto, Senegal",,,,
355,969,res_969,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,6,Senegal,mereto,"Mereto, Senegal",,,,
355,970,res_970,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,mereto,"Mereto, Senegal",,,,
355,971,res_971,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,mereto,"Mereto, Senegal",,,,
355,972,res_972,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,mereto,"Mereto, Senegal",,,,
355,973,res_973,2012_2015,All_months,Both,Mus,musculus,House_mouse,30,Senegal,mereto,"Mereto, Senegal",,,,
355,974,res_974,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,mereto,"Mereto, Senegal",,,,
355,975,res_975,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,mereto,"Mereto, Senegal",,,,
355,976,res_976,2012_2015,All_months,Both,Rattus,rattus,Black_rat,23,Senegal,mereto,"Mereto, Senegal",,,,
355,977,res_977,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,mereto,"Mereto, Senegal",,,,
355,978,res_978,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,979,res_979,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,980,res_980,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,981,res_981,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,28,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,982,res_982,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,983,res_983,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,984,res_984,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,3,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,985,res_985,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,986,res_986,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,987,res_987,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,988,res_988,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,989,res_989,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,990,res_990,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,991,res_991,2012_2015,All_months,Both,Rattus,rattus,Black_rat,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,992,res_992,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,ndiobene,"Ndiobene, Senegal",,,,
355,993,res_993,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,1,Senegal,niahene,"Niahene, Senegal",,,,
355,994,res_994,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,niahene,"Niahene, Senegal",,,,
355,995,res_995,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,niahene,"Niahene, Senegal",,,,
355,996,res_996,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,2,Senegal,niahene,"Niahene, Senegal",,,,
355,997,res_997,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,niahene,"Niahene, Senegal",,,,
355,998,res_998,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,niahene,"Niahene, Senegal",,,,
355,999,res_999,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1000,res_1000,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1001,res_1001,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1002,res_1002,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1003,res_1003,2012_2015,All_months,Both,Mus,musculus,House_mouse,22,Senegal,niahene,"Niahene, Senegal",,,,
355,1004,res_1004,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1005,res_1005,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1006,res_1006,2012_2015,All_months,Both,Rattus,rattus,Black_rat,13,Senegal,niahene,"Niahene, Senegal",,,,
355,1007,res_1007,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,niahene,"Niahene, Senegal",,,,
355,1008,res_1008,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,panal,"Panal, Senegal",,,,
355,1009,res_1009,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,panal,"Panal, Senegal",,,,
355,1010,res_1010,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,panal,"Panal, Senegal",,,,
355,1011,res_1011,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,1,Senegal,panal,"Panal, Senegal",,,,
355,1012,res_1012,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,panal,"Panal, Senegal",,,,
355,1013,res_1013,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,panal,"Panal, Senegal",,,,
355,1014,res_1014,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,2,Senegal,panal,"Panal, Senegal",,,,
355,1015,res_1015,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,panal,"Panal, Senegal",,,,
355,1016,res_1016,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,panal,"Panal, Senegal",,,,
355,1017,res_1017,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,panal,"Panal, Senegal",,,,
355,1018,res_1018,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,panal,"Panal, Senegal",,,,
355,1019,res_1019,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,panal,"Panal, Senegal",,,,
355,1020,res_1020,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,panal,"Panal, Senegal",,,,
355,1021,res_1021,2012_2015,All_months,Both,Rattus,rattus,Black_rat,0,Senegal,panal,"Panal, Senegal",,,,
355,1022,res_1022,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,panal,"Panal, Senegal",,,,
355,1023,res_1023,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1024,res_1024,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1025,res_1025,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,6,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1026,res_1026,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,7,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1027,res_1027,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1028,res_1028,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1029,res_1029,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1030,res_1030,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1031,res_1031,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1032,res_1032,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1033,res_1033,2012_2015,All_months,Both,Mus,musculus,House_mouse,83,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1034,res_1034,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1035,res_1035,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1036,res_1036,2012_2015,All_months,Both,Rattus,rattus,Black_rat,2,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1037,res_1037,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,rufisque,"Rufisque, Senegal",,,,
355,1038,res_1038,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,3,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1039,res_1039,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1040,res_1040,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1041,res_1041,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1042,res_1042,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1043,res_1043,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1044,res_1044,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,3,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1045,res_1045,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,27,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1046,res_1046,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,1,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1047,res_1047,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1048,res_1048,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1049,res_1049,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1050,res_1050,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1051,res_1051,2012_2015,All_months,Both,Rattus,rattus,Black_rat,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1052,res_1052,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,sabodala,"Sabodala, Senegal",,,,
355,1053,res_1053,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,0,Senegal,segou,"Segou, Senegal",,,,
355,1054,res_1054,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,segou,"Segou, Senegal",,,,
355,1055,res_1055,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,segou,"Segou, Senegal",,,,
355,1056,res_1056,2012_2015,All_months,Both,Crocidura,olivieri,Giant_shrew,0,Senegal,segou,"Segou, Senegal",,,,
355,1057,res_1057,2012_2015,All_months,Both,Crocidura,sp.,Shrew,0,Senegal,segou,"Segou, Senegal",,,,
355,1058,res_1058,2012_2015,All_months,Both,Gerbilliscus,gambianus,Kemps_gerbil,0,Senegal,segou,"Segou, Senegal",,,,
355,1059,res_1059,2012_2015,All_months,Both,Mastomys,erythroleucus,Guinea_mouse,0,Senegal,segou,"Segou, Senegal",,,,
355,1060,res_1060,2012_2015,All_months,Both,Mastomys,natalensis,African_rat,26,Senegal,segou,"Segou, Senegal",,,,
355,1061,res_1061,2012_2015,All_months,Both,Mastomys,sp.,House_mouse,0,Senegal,segou,"Segou, Senegal",,,,
355,1062,res_1062,2012_2015,All_months,Both,Mus_nannomys,sp.,Pigmy_mouse,0,Senegal,segou,"Segou, Senegal",,,,
355,1063,res_1063,2012_2015,All_months,Both,Mus,musculus,House_mouse,0,Senegal,segou,"Segou, Senegal",,,,
355,1064,res_1064,2012_2015,All_months,Both,Mus,sp.,House_mouse,0,Senegal,segou,"Segou, Senegal",,,,
355,1065,res_1065,2012_2015,All_months,Both,Praomys,daltoni,Daltons_mouse,5,Senegal,segou,"Segou, Senegal",,,,
355,1066,res_1066,2012_2015,All_months,Both,Rattus,rattus,Black_rat,0,Senegal,segou,"Segou, Senegal",,,,
355,1067,res_1067,2012_2015,All_months,Both,Steatomys,sp.,,0,Senegal,segou,"Segou, Senegal",,,,
355,1068,res_1068,2012_2015,All_months,Both,Arvicanthis,niloticus,Grass_rat,1,Senegal,seme,"Seme, Senegal",,,,
355,1069,res_1069,2012_2015,All_months,Both,Atelerix,albiventris,Hedgehog,0,Senegal,seme,"Seme, Senegal",,,,
355,1070,res_1070,2012_2015,All_months,Both,Cricetomys,gambianus,Gambian_pouched_rat,0,Senegal,seme,"Seme, Senegal",,,,
